product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status
5294,Dettol Premium Household 995,Household,Dettol,924,10,811.97,4.62,163,17,Hyderabad,QuickStores,109,329,25.45,FALSE,Pouch,503,1318,21,90,2024-02-01,2027-09-06,None,On-Time
5295,Parle Premium Snacks 190,Snacks,Parle,147.16,30,102.96,4.71,341,37,Lucknow,SellerB,141,38,17.52,FALSE,Can,400,209,28,41,2024-10-01,2025-04-30,None,Delayed
5296,Gowardhan Organic Dairy 911,Dairy,Gowardhan,90.03,5,84.37,4.02,501,19,Bengaluru,LocalMart,111,48,12.34,TRUE,Bottle,985,25,22,32,2025-09-27,2025-10-22,None,On-Time
5297,Amul Classic Dairy 53,Dairy,Amul,86.07,10,79.53,3.94,614,21,Chennai,DailyNeeds,122,60,7.17,FALSE,Packet,251,14,24,1,2025-01-12,2025-01-26,Cashback,Delayed
5298,DailyGreens Organic Fruits 187,Fruits & Vegetables,DailyGreens,276.39,5,265.13,3.56,197,24,Bengaluru,SellerA,141,227,25.58,FALSE,Jar,2015,12,28,52,2024-04-18,2024-04-30,FlatDiscount,On-Time
5299,BakeHouse Family Pack Bakery 882,Bakery,BakeHouse,142.26,15,121.08,3.56,268,25,Kolkata,QuickStores,116,45,10.58,FALSE,Can,745,5,23,11,2024-10-31,2024-11-05,None,On-Time
5300,Parle Daily Snacks 179,Snacks,Parle,51.59,0,52.86,4.88,588,23,Hyderabad,SellerA,106,196,31.44,FALSE,Can,396,341,21,49,2024-01-06,2024-12-11,None,On-Time
5301,Tata Premium Grocery 129,Grocery,Tata,319.46,10,281.37,4.02,466,22,Chennai,QuickStores,102,476,15.57,TRUE,Bottle,394,553,20,101,2025-03-13,2026-09-24,None,On-Time
5302,Surf Excel Premium Household 200,Household,Surf Excel,601.46,5,577.25,3.73,46,17,Kolkata,SellerB,130,6,12.13,FALSE,Jar,101,1249,25,24,2025-04-14,2028-10-04,Buy1Get1,On-Time
5303,Patanjali Fresh Grocery 866,Grocery,Patanjali,377.53,15,326.46,4.24,118,33,Bengaluru,QuickStores,135,38,26.81,TRUE,Box,506,640,26,25,2024-06-18,2026-03-23,None,Delayed
5304,Pepsi Original Beverages 461,Beverages,Pepsi,293.46,10,262.01,4.22,477,24,Delhi,SellerA,106,69,27.1,FALSE,Bottle,988,409,20,47,2025-10-23,2026-12-06,FlatDiscount,On-Time
5305,ITC Premium Snacks 985,Snacks,ITC,102.55,0,104.92,3.67,528,25,Jaipur,LocalMart,129,121,17.04,FALSE,Box,249,169,25,26,2024-09-10,2025-02-23,FlatDiscount,On-Time
5306,Gowardhan Classic Dairy 770,Dairy,Gowardhan,139.96,5,130.14,3.24,298,26,Pune,QuickStores,116,200,32.73,FALSE,Bottle,1014,23,23,62,2024-10-20,2024-11-12,None,On-Time
5307,Britannia Organic Snacks 541,Snacks,Britannia,267.96,15,226.32,3.97,387,26,Ahmedabad,SellerA,95,69,8.32,FALSE,Bottle,100,141,19,29,2024-03-01,2024-07-17,None,On-Time
5308,Fortune Original Grocery 547,Grocery,Fortune,334.5,10,299.86,3.67,262,34,Delhi,SellerB,93,53,30.92,FALSE,Jar,1004,448,18,13,2024-07-01,2025-09-28,None,On-Time
5309,Aashirvaad Family Pack Grocery 717,Grocery,Aashirvaad,256.48,0,254.91,4.08,349,35,Chennai,SellerA,111,2,24.24,FALSE,Pouch,737,437,22,23,2024-10-10,2025-12-30,FlatDiscount,On-Time
5310,Surf Excel Daily Household 136,Household,Surf Excel,131.7,10,120.35,3.81,154,21,Hyderabad,SellerB,126,604,11.52,TRUE,Can,508,973,25,98,2023-11-05,2026-07-13,FlatDiscount,On-Time
5311,Mother Dairy Original Dairy 417,Dairy,Mother Dairy,109.7,25,82.76,4.74,142,17,Chennai,QuickStores,105,133,6.72,FALSE,Bottle,1013,12,21,39,2023-11-08,2023-11-20,Buy1Get1,Delayed
5312,Nivea Premium Personal 53,Personal Care,Nivea,783.29,5,745.51,4.44,253,22,Hyderabad,UrbanSeller,128,40,9.57,FALSE,Pouch,254,666,26,16,2024-11-02,2026-08-20,FlatDiscount,On-Time
5313,DailyGreens Premium Fruits 506,Fruits & Vegetables,DailyGreens,360.44,0,358.55,4.78,222,33,Delhi,DailyNeeds,118,51,13.6,TRUE,Jar,101,14,24,25,2024-06-22,2024-07-06,FlatDiscount,On-Time
5314,Pepsi Fresh Beverages 732,Beverages,Pepsi,255.91,15,218.34,4.04,112,36,Kolkata,QuickStores,126,186,13.69,FALSE,Jar,1017,454,25,54,2024-07-19,2025-10-21,None,Delayed
5315,Nivea Premium Personal 859,Personal Care,Nivea,120.24,15,102.39,4.92,48,26,Hyderabad,DailyNeeds,134,318,12.29,TRUE,Bottle,199,1166,26,80,2024-06-09,2027-08-27,FreeDelivery,On-Time
5316,Nivea Original Personal 221,Personal Care,Nivea,660.3,0,659.06,4.35,107,38,Jaipur,UrbanSeller,117,142,26.83,FALSE,Bottle,760,1822,23,28,2023-12-17,2028-11-19,FlatDiscount,On-Time
5317,Gowardhan Fresh Dairy 644,Dairy,Gowardhan,71.19,5,66.04,4.62,640,22,Mumbai,SellerA,93,19,30.09,FALSE,Jar,252,30,18,42,2025-02-09,2025-03-11,None,On-Time
5318,Patanjali Daily Grocery 254,Grocery,Patanjali,161.26,10,143.11,3.48,480,21,Chennai,LocalMart,132,28,33.05,FALSE,Jar,197,562,26,14,2025-08-16,2027-02-20,Cashback,On-Time
5319,Coca-Cola Original Beverages 621,Beverages,Coca-Cola,110.23,0,109.12,4.1,212,29,Chennai,SellerB,105,100,37.02,FALSE,Jar,1480,255,21,40,2023-11-06,2024-07-22,Buy1Get1,On-Time
5320,Coca-Cola Premium Beverages 794,Beverages,Coca-Cola,59.62,20,47.25,4.53,459,34,Hyderabad,QuickStores,123,303,27.08,FALSE,Pouch,490,316,24,84,2025-08-31,2026-07-15,None,On-Time
5321,ITC Organic Snacks 462,Snacks,ITC,302.16,30,204.85,3.58,430,30,Jaipur,UrbanSeller,115,381,27.36,FALSE,Can,749,163,23,75,2025-04-20,2025-09-29,FlatDiscount,On-Time
5322,FreshFarm Classic Fruits 239,Fruits & Vegetables,FreshFarm,383.41,10,353.46,4.05,309,29,Hyderabad,DailyNeeds,134,56,36.82,FALSE,Pouch,98,8,26,0,2024-09-10,2024-09-18,None,On-Time
5323,Minute Maid Organic Beverages 364,Beverages,Minute Maid,241.11,20,194.21,4.86,91,39,Lucknow,SellerB,128,56,38.05,FALSE,Bottle,506,275,25,18,2024-01-20,2024-10-22,Cashback,On-Time
5324,Patanjali Original Grocery 912,Grocery,Patanjali,280.38,0,282.37,5,581,11,Bengaluru,LocalMart,116,75,27.87,TRUE,Bottle,737,198,23,33,2025-05-20,2025-12-08,None,On-Time
5325,Tropicana Fresh Beverages 125,Beverages,Tropicana,135.64,10,120.59,3.8,243,35,Chennai,SellerA,77,23,34.69,FALSE,Pouch,508,436,15,2,2023-11-07,2025-01-10,Buy1Get1,On-Time
5326,Patanjali Lite Grocery 54,Grocery,Patanjali,499.3,5,472.8,4.65,402,28,Jaipur,DailyNeeds,80,183,7.88,FALSE,Packet,1003,408,15,60,2025-04-12,2026-05-18,None,On-Time
5327,Britannia Organic Bakery 893,Bakery,Britannia,99.64,5,93.86,5.08,66,28,Delhi,UrbanSeller,122,70,20.76,FALSE,Packet,403,9,24,11,2025-04-23,2025-05-02,None,On-Time
5328,Harpic Premium Household 769,Household,Harpic,294.41,30,206.9,4.05,340,33,Mumbai,SellerB,90,186,8.24,FALSE,Pouch,492,875,18,45,2025-08-31,2028-01-12,None,Delayed
5329,Patanjali Premium Grocery 711,Grocery,Patanjali,107.46,10,93.46,3.66,387,23,Chennai,SellerA,116,259,6.65,FALSE,Bottle,199,597,22,46,2024-03-18,2025-11-04,Buy1Get1,Delayed
5330,ITC Original Snacks 331,Snacks,ITC,124.39,20,97.6,3.42,29,22,Lucknow,QuickStores,124,79,26.01,FALSE,Box,299,325,24,4,2024-07-02,2025-05-29,None,On-Time
5331,Pepsi Original Beverages 378,Beverages,Pepsi,45.53,25,34.74,3.72,386,27,Bengaluru,LocalMart,106,42,16.29,TRUE,Bottle,1511,149,21,28,2024-05-16,2024-10-10,None,On-Time
5332,FreshFarm Fresh Fruits 650,Fruits & Vegetables,FreshFarm,134.58,15,116.7,3.5,226,24,Mumbai,LocalMart,86,70,21.03,FALSE,Box,2023,15,17,31,2023-12-05,2023-12-20,None,Delayed
5333,Dove Classic Personal 192,Personal Care,Dove,349.19,20,278.27,3.12,192,30,Jaipur,LocalMart,101,122,11,FALSE,Pouch,99,1025,20,45,2025-03-31,2028-01-21,FreeDelivery,Delayed
5334,Gowardhan Lite Dairy 648,Dairy,Gowardhan,61.63,0,62.37,3.97,50,10,Pune,DailyNeeds,100,12,36.59,TRUE,Packet,1007,14,19,10,2024-02-16,2024-03-01,FlatDiscount,On-Time
5335,Lay's Family Pack Snacks 420,Snacks,Lay's,77.08,25,57.18,3.53,286,27,Kolkata,QuickStores,113,396,16.66,FALSE,Jar,98,354,23,93,2024-09-14,2025-08-31,FreeDelivery,On-Time
5336,ITC Original Snacks 710,Snacks,ITC,278.29,10,255.36,4.44,243,29,Kolkata,SellerB,130,9,17.99,TRUE,Packet,396,217,25,19,2024-07-03,2025-02-03,None,On-Time
5337,Mother Dairy Daily Dairy 973,Dairy,Mother Dairy,175.21,5,164.87,3.46,205,22,Ahmedabad,UrbanSeller,91,223,37.67,FALSE,Packet,247,19,18,60,2024-11-17,2024-12-06,None,On-Time
5338,Nivea Family Pack Personal 860,Personal Care,Nivea,787.59,10,692.7,4.09,163,28,Hyderabad,LocalMart,101,468,36.02,FALSE,Jar,508,582,20,98,2024-03-26,2025-11-06,None,Delayed
5339,Tata Fresh Grocery 481,Grocery,Tata,281.63,0,279.39,4.32,153,30,Hyderabad,SellerB,133,33,15.2,FALSE,Pouch,497,514,27,11,2024-09-07,2026-02-13,None,On-Time
5340,Aashirvaad Organic Grocery 690,Grocery,Aashirvaad,414.75,10,384.66,4.05,126,17,Pune,SellerB,131,90,36.58,FALSE,Pouch,400,508,26,6,2023-11-18,2025-04-03,FlatDiscount,On-Time
5341,Pepsi Daily Beverages 840,Beverages,Pepsi,321.16,10,289.61,5.1,301,27,Mumbai,QuickStores,118,19,9.37,TRUE,Pouch,201,378,23,29,2023-11-22,2024-12-11,None,On-Time
5342,Harpic Classic Household 479,Household,Harpic,647.28,15,531.83,3.38,381,35,Chennai,LocalMart,115,61,18.88,TRUE,Jar,201,438,22,7,2025-08-06,2026-10-15,Buy1Get1,Delayed
5343,Dove Classic Personal 642,Personal Care,Dove,794.7,15,658.89,4.1,150,29,Bengaluru,DailyNeeds,87,401,39.12,FALSE,Box,506,1214,17,67,2024-11-11,2028-03-12,Cashback,On-Time
5344,Modern Original Bakery 756,Bakery,Modern,442.04,25,326.8,4.45,266,26,Chennai,LocalMart,144,288,29.87,FALSE,Bottle,254,2,27,85,2024-11-10,2024-11-12,None,On-Time
5345,FreshFarm Premium Fruits 193,Fruits & Vegetables,FreshFarm,178.69,15,153.53,4.61,162,26,Lucknow,QuickStores,135,48,35.21,FALSE,Packet,994,9,27,33,2024-02-29,2024-03-09,FlatDiscount,On-Time
5346,Modern Fresh Bakery 500,Bakery,Modern,45.87,20,37.4,3.65,289,29,Chennai,QuickStores,126,223,31.22,FALSE,Can,402,13,25,50,2024-06-21,2024-07-04,None,On-Time
5347,Lay's Lite Snacks 505,Snacks,Lay's,271.33,5,263.52,4.27,512,25,Mumbai,SellerA,113,43,37.53,FALSE,Bottle,502,153,22,20,2024-03-14,2024-08-12,FreeDelivery,On-Time
5348,FreshFarm Classic Fruits 599,Fruits & Vegetables,FreshFarm,366.15,20,292.13,4.15,184,30,Jaipur,SellerB,146,246,28.69,FALSE,Box,2004,15,29,72,2024-07-09,2024-07-24,FreeDelivery,On-Time
5349,Tropicana Daily Beverages 151,Beverages,Tropicana,219.69,20,174.73,4.77,144,31,Mumbai,QuickStores,107,50,28.38,FALSE,Pouch,1011,125,21,14,2024-05-25,2024-09-29,Cashback,On-Time
5350,Lizol Family Pack Household 735,Household,Lizol,666.42,15,567.24,4.49,184,34,Chennai,QuickStores,121,355,23.28,FALSE,Can,404,1072,23,93,2024-07-06,2027-06-13,FlatDiscount,On-Time
5351,Fortune Fresh Grocery 950,Grocery,Fortune,374.48,10,341.58,3.93,339,25,Pune,DailyNeeds,122,92,32.19,FALSE,Pouch,740,581,24,26,2025-02-06,2026-09-17,FlatDiscount,On-Time
5352,Gowardhan Organic Dairy 521,Dairy,Gowardhan,80.18,0,81.41,3.91,265,20,Delhi,UrbanSeller,104,68,20.91,TRUE,Bottle,1018,17,21,35,2023-11-09,2023-11-26,None,On-Time
5353,FreshFarm Daily Fruits 423,Fruits & Vegetables,FreshFarm,59.7,15,50.49,4.92,168,16,Delhi,QuickStores,134,275,14.72,FALSE,Jar,100,5,27,63,2024-06-21,2024-06-26,None,On-Time
5354,BakeHouse Fresh Bakery 420,Bakery,BakeHouse,224.97,0,222.08,4.16,290,24,Hyderabad,LocalMart,115,84,23.72,FALSE,Can,762,7,23,26,2024-06-01,2024-06-08,Buy1Get1,On-Time
5355,Aavin Organic Dairy 532,Dairy,Aavin,150.84,25,115.1,3.75,120,43,Ahmedabad,UrbanSeller,108,85,28.41,TRUE,Packet,982,22,21,16,2024-08-12,2024-09-03,FlatDiscount,On-Time
5356,FreshFarm Daily Fruits 916,Fruits & Vegetables,FreshFarm,253.58,30,181.3,4.3,318,11,Hyderabad,SellerA,86,127,18.33,FALSE,Box,251,8,17,31,2025-04-28,2025-05-06,None,On-Time
5357,Tata Premium Grocery 476,Grocery,Tata,246.7,10,217.83,3.9,469,27,Ahmedabad,SellerA,136,76,27.77,FALSE,Jar,758,203,27,20,2024-07-06,2025-01-27,Cashback,On-Time
5358,Himalaya Premium Personal 82,Personal Care,Himalaya,190.91,10,170.22,4.2,343,24,Ahmedabad,UrbanSeller,75,282,9.43,FALSE,Bottle,981,924,15,64,2025-09-06,2028-03-24,None,On-Time
5359,Coca-Cola Fresh Beverages 255,Beverages,Coca-Cola,158.38,0,161.38,3.95,64,40,Jaipur,QuickStores,100,17,26.73,TRUE,Pouch,1500,525,20,5,2023-12-23,2025-06-08,FlatDiscount,On-Time
5360,Himalaya Family Pack Personal 354,Personal Care,Himalaya,522.1,15,443.69,4.26,46,27,Bengaluru,UrbanSeller,101,38,39.42,FALSE,Packet,989,910,20,27,2024-10-12,2027-04-10,FlatDiscount,On-Time
5361,Aashirvaad Original Grocery 824,Grocery,Aashirvaad,269.4,10,247.36,4.49,139,11,Hyderabad,SellerB,139,102,37.03,FALSE,Can,249,212,27,33,2024-04-09,2024-11-06,Buy1Get1,On-Time
5362,Lay's Daily Snacks 864,Snacks,Lay's,24.9,0,24.66,3.74,207,36,Bengaluru,SellerB,71,218,38.8,FALSE,Can,100,178,14,28,2023-11-05,2024-05-02,None,On-Time
5363,Nivea Classic Personal 450,Personal Care,Nivea,610.19,15,514.31,4.02,24,28,Jaipur,QuickStores,119,22,29.76,FALSE,Bottle,302,1603,23,4,2023-11-12,2028-03-18,Buy1Get1,Delayed
5364,Surf Excel Daily Household 753,Household,Surf Excel,504.58,5,482.62,3.77,91,29,Ahmedabad,SellerA,124,41,38.08,FALSE,Can,298,1677,24,0,2025-09-13,2030-05-13,None,On-Time
5365,Britannia Organic Snacks 522,Snacks,Britannia,105.98,5,100.8,4,241,19,Chennai,LocalMart,87,214,12.24,FALSE,Box,1002,272,17,50,2024-04-27,2025-01-21,None,Delayed
5366,Britannia Lite Snacks 546,Snacks,Britannia,13.59,15,11.36,3.7,132,37,Ahmedabad,SellerA,131,204,38.42,TRUE,Jar,1000,263,25,56,2024-02-28,2024-11-14,None,On-Time
5367,Tropicana Organic Beverages 787,Beverages,Tropicana,133.21,10,118.54,4.46,495,26,Mumbai,DailyNeeds,94,105,30.16,FALSE,Box,491,151,19,50,2024-08-22,2025-01-20,None,On-Time
5368,P&G Classic Personal 605,Personal Care,P&G,186.95,10,167.46,3.44,96,29,Jaipur,LocalMart,111,39,26.14,TRUE,Pouch,199,479,22,17,2024-04-19,2025-08-11,None,Delayed
5369,Amul Classic Dairy 666,Dairy,Amul,226.99,10,197.52,4.92,338,17,Delhi,DailyNeeds,118,175,23.71,FALSE,Can,493,16,23,35,2023-10-28,2023-11-13,Cashback,On-Time
5370,FreshFarm Family Pack Fruits 722,Fruits & Vegetables,FreshFarm,303.53,20,248.58,4.42,150,37,Mumbai,LocalMart,142,29,15.99,FALSE,Can,1019,3,28,6,2024-05-09,2024-05-12,None,On-Time
5371,Himalaya Premium Personal 225,Personal Care,Himalaya,103.61,0,103.07,3.76,88,21,Pune,DailyNeeds,122,47,20.73,FALSE,Jar,306,1630,24,9,2025-08-04,2030-01-11,Buy1Get1,On-Time
5372,Harpic Original Household 382,Household,Harpic,904.83,0,918.37,3.45,134,35,Ahmedabad,LocalMart,121,387,34.62,TRUE,Box,247,576,24,76,2024-08-04,2026-03-05,None,On-Time
5373,ITC Original Snacks 142,Snacks,ITC,54.08,0,53.74,3.31,262,20,Delhi,SellerA,139,3,8.24,FALSE,Jar,254,129,28,11,2024-12-07,2025-04-15,None,On-Time
5374,Nivea Classic Personal 115,Personal Care,Nivea,439.91,10,409.88,4.2,194,23,Pune,SellerB,96,253,19.95,FALSE,Box,749,658,19,60,2025-06-19,2027-03-28,None,On-Time
5375,Britannia Daily Snacks 264,Snacks,Britannia,54.1,0,53.75,3.6,89,43,Lucknow,UrbanSeller,126,263,5.17,FALSE,Box,762,80,25,48,2024-08-29,2024-11-18,FlatDiscount,On-Time
5376,FreshFarm Organic Fruits 550,Fruits & Vegetables,FreshFarm,358.04,0,364.88,3.43,42,22,Hyderabad,LocalMart,132,35,12.4,TRUE,Packet,1010,4,26,3,2023-12-26,2023-12-30,FreeDelivery,On-Time
5377,DailyGreens Organic Fruits 90,Fruits & Vegetables,DailyGreens,221.98,15,195,3.87,195,18,Chennai,SellerA,88,345,30.34,FALSE,Packet,495,15,17,73,2024-01-21,2024-02-05,None,On-Time
5378,Britannia Organic Bakery 926,Bakery,Britannia,96.44,5,92.19,4.12,131,32,Mumbai,UrbanSeller,67,23,18.35,FALSE,Box,199,5,13,20,2025-01-23,2025-01-28,None,On-Time
5379,Lizol Original Household 856,Household,Lizol,129.13,15,108.92,4.23,83,43,Jaipur,SellerA,82,22,11.58,TRUE,Packet,1019,1467,16,13,2024-11-11,2028-11-24,Cashback,On-Time
5380,P&G Original Personal 576,Personal Care,P&G,765.66,5,740.58,4.78,188,27,Bengaluru,SellerA,131,50,18.03,FALSE,Can,736,475,26,8,2024-06-16,2025-10-12,FreeDelivery,Delayed
5381,Lizol Lite Household 202,Household,Lizol,87,5,81.63,4.11,105,22,Pune,DailyNeeds,119,247,23.48,FALSE,Pouch,492,1671,23,67,2025-08-20,2030-04-15,None,On-Time
5382,Aavin Premium Dairy 292,Dairy,Aavin,92.31,5,89.5,4.85,207,36,Delhi,UrbanSeller,124,102,32.06,FALSE,Can,1018,9,25,32,2024-02-03,2024-02-12,FlatDiscount,Delayed
5383,Gowardhan Lite Dairy 512,Dairy,Gowardhan,159.04,10,139.76,3.75,63,28,Kolkata,QuickStores,124,630,37.92,TRUE,Can,499,19,24,100,2024-05-10,2024-05-29,None,On-Time
5384,DailyGreens Lite Fruits 205,Fruits & Vegetables,DailyGreens,105.43,5,99.2,3.95,178,29,Chennai,SellerA,120,273,28.92,FALSE,Packet,252,4,24,54,2025-05-27,2025-05-31,FlatDiscount,On-Time
5385,ITC Daily Snacks 634,Snacks,ITC,216.03,0,217.56,3.64,163,17,Delhi,SellerA,111,232,11.24,FALSE,Can,986,91,22,70,2025-01-22,2025-04-23,None,On-Time
5386,Nivea Daily Personal 172,Personal Care,Nivea,202.48,0,203.4,5.07,89,24,Ahmedabad,SellerA,122,319,7.01,TRUE,Bottle,407,715,24,92,2025-04-29,2027-04-28,Cashback,On-Time
5387,DailyGreens Fresh Fruits 977,Fruits & Vegetables,DailyGreens,370.82,25,275.05,3.49,305,19,Mumbai,UrbanSeller,87,47,34.47,TRUE,Packet,1014,9,17,5,2023-10-30,2023-11-08,Cashback,On-Time
5388,Fortune Lite Grocery 127,Grocery,Fortune,294.96,10,261.17,3.94,303,20,Pune,SellerA,141,95,38.67,FALSE,Packet,203,187,28,14,2024-06-18,2024-12-20,FlatDiscount,On-Time
5389,Tata Premium Grocery 298,Grocery,Tata,88.65,5,83.51,5.06,179,12,Pune,UrbanSeller,92,43,15.23,FALSE,Pouch,982,496,18,36,2024-03-08,2025-07-18,None,On-Time
5390,Tata Daily Grocery 803,Grocery,Tata,450.9,5,418.77,3.68,424,30,Ahmedabad,LocalMart,127,302,17.78,FALSE,Packet,1005,720,25,59,2025-08-27,2027-08-11,FlatDiscount,On-Time
5391,BakeHouse Original Bakery 603,Bakery,BakeHouse,421.86,25,317.75,4.22,27,15,Hyderabad,SellerB,126,5,11.88,FALSE,Box,204,9,25,0,2025-08-09,2025-08-18,Cashback,On-Time
5392,Britannia Fresh Bakery 119,Bakery,Britannia,170.07,5,161.48,4.01,205,20,Chennai,UrbanSeller,108,64,31.38,FALSE,Pouch,407,14,21,21,2024-06-01,2024-06-15,None,On-Time
5393,Fortune Classic Grocery 759,Grocery,Fortune,116.06,15,101.11,4.93,579,25,Bengaluru,LocalMart,96,28,21.21,FALSE,Can,198,453,19,23,2024-10-20,2026-01-08,None,On-Time
5394,Aavin Organic Dairy 985,Dairy,Aavin,117.72,30,83.82,4.52,182,32,Kolkata,SellerB,98,22,38.84,FALSE,Jar,737,13,19,21,2024-03-20,2024-04-02,Cashback,On-Time
5395,ITC Original Snacks 111,Snacks,ITC,293.49,20,230.1,3.73,292,29,Lucknow,UrbanSeller,106,146,12.77,TRUE,Box,101,333,21,46,2025-06-16,2026-05-22,FlatDiscount,On-Time
5396,Surf Excel Classic Household 465,Household,Surf Excel,763.78,0,751,4.4,484,29,Ahmedabad,SellerB,98,54,36.24,FALSE,Packet,299,1111,19,50,2024-02-07,2027-03-10,Buy1Get1,On-Time
5397,Britannia Classic Snacks 374,Snacks,Britannia,220.06,20,181.85,4.34,455,21,Kolkata,QuickStores,118,312,24.91,FALSE,Packet,397,94,24,88,2024-10-15,2025-01-19,None,On-Time
5398,Lizol Classic Household 505,Household,Lizol,707.63,10,637.89,4.64,182,21,Chennai,QuickStores,113,176,9.73,FALSE,Can,99,609,22,48,2025-04-12,2026-12-14,None,On-Time
5399,P&G Fresh Personal 880,Personal Care,P&G,788.16,5,739.87,4.02,134,25,Delhi,DailyNeeds,82,21,31.06,FALSE,Pouch,247,1656,16,17,2025-06-20,2030-01-31,Cashback,On-Time
5400,Pepsi Lite Beverages 162,Beverages,Pepsi,165.39,10,151.11,3.92,334,33,Mumbai,QuickStores,108,208,13.99,FALSE,Packet,497,159,21,24,2024-05-21,2024-10-25,None,Delayed
5401,P&G Family Pack Personal 986,Personal Care,P&G,216.44,10,191.7,4.31,236,17,Delhi,UrbanSeller,112,64,39.44,FALSE,Box,505,688,22,24,2024-05-16,2026-04-01,Buy1Get1,On-Time
5402,ITC Daily Snacks 697,Snacks,ITC,146.36,10,127.97,5.08,495,25,Delhi,SellerA,77,468,28.04,TRUE,Pouch,202,119,15,102,2025-10-19,2026-02-15,None,On-Time
5403,Britannia Classic Snacks 695,Snacks,Britannia,170.51,0,165.5,3.34,328,41,Lucknow,SellerB,80,451,30.02,FALSE,Pouch,492,98,15,89,2024-02-10,2024-05-18,None,On-Time
5404,Aavin Premium Dairy 447,Dairy,Aavin,112.24,10,101.59,4.62,246,21,Chennai,LocalMart,123,55,23.78,FALSE,Box,989,10,24,22,2025-10-24,2025-11-03,None,On-Time
5405,Aashirvaad Daily Grocery 182,Grocery,Aashirvaad,451.63,10,416.35,3.55,615,45,Lucknow,DailyNeeds,97,59,32.34,FALSE,Pouch,1019,502,19,29,2024-07-22,2025-11-28,None,On-Time
5406,Modern Daily Bakery 227,Bakery,Modern,374.65,15,326.92,4.53,110,26,Pune,LocalMart,139,339,23.66,FALSE,Packet,296,11,28,101,2024-02-28,2024-03-10,None,On-Time
5407,DailyGreens Classic Fruits 759,Fruits & Vegetables,DailyGreens,51.01,5,47.75,4.81,260,17,Chennai,UrbanSeller,125,186,15.87,TRUE,Box,247,12,24,50,2024-10-18,2024-10-30,None,On-Time
5408,Britannia Organic Snacks 162,Snacks,Britannia,117.34,10,106.26,4.13,413,22,Hyderabad,DailyNeeds,110,38,15.89,FALSE,Bottle,98,199,22,16,2024-09-03,2025-03-23,None,On-Time
5409,P&G Lite Personal 299,Personal Care,P&G,107.44,0,106.61,4.11,127,17,Pune,UrbanSeller,88,104,18.65,FALSE,Pouch,509,555,17,37,2024-02-22,2025-08-23,None,On-Time
5410,Patanjali Original Grocery 480,Grocery,Patanjali,164.37,10,143.45,4.28,502,28,Jaipur,LocalMart,109,43,29.66,TRUE,Box,749,611,21,12,2023-11-04,2025-06-29,None,On-Time
5411,ITC Classic Snacks 640,Snacks,ITC,218.32,10,194.96,3.91,260,21,Pune,DailyNeeds,83,43,12.94,FALSE,Jar,249,253,16,39,2024-12-19,2025-08-26,FlatDiscount,On-Time
5412,BakeHouse Lite Bakery 143,Bakery,BakeHouse,27.6,0,26.92,5.09,258,39,Jaipur,DailyNeeds,122,180,23.5,TRUE,Bottle,199,2,24,44,2024-03-09,2024-03-11,FlatDiscount,On-Time
5413,Surf Excel Original Household 595,Household,Surf Excel,795.25,10,691.24,3.43,412,28,Jaipur,SellerB,127,43,9.59,TRUE,Pouch,297,501,25,0,2025-07-13,2026-11-21,None,On-Time
5414,Minute Maid Organic Beverages 936,Beverages,Minute Maid,248.11,10,227.36,4.88,152,33,Bengaluru,SellerA,113,57,9.23,FALSE,Box,302,493,22,32,2023-12-21,2025-05-06,None,On-Time
5415,FreshFarm Original Fruits 412,Fruits & Vegetables,FreshFarm,325.96,10,286.66,4.37,196,22,Hyderabad,SellerB,106,122,30.97,TRUE,Pouch,992,12,20,34,2023-12-21,2024-01-02,FlatDiscount,On-Time
5416,Britannia Original Bakery 721,Bakery,Britannia,91.85,0,91.84,3.3,268,28,Chennai,QuickStores,159,86,33.44,FALSE,Can,1005,6,31,24,2025-05-19,2025-05-25,Cashback,On-Time
5417,Aavin Original Dairy 818,Dairy,Aavin,134.37,0,134.01,4.82,821,24,Bengaluru,LocalMart,106,469,28.03,FALSE,Packet,502,20,21,101,2023-11-03,2023-11-23,None,On-Time
5418,Tropicana Family Pack Beverages 200,Beverages,Tropicana,311.5,5,300.04,4.51,354,27,Bengaluru,QuickStores,69,64,7.59,FALSE,Can,992,351,14,25,2023-12-11,2024-11-24,None,On-Time
5419,BakeHouse Original Bakery 385,Bakery,BakeHouse,107.64,20,85.15,4.34,149,25,Lucknow,DailyNeeds,157,53,6.05,FALSE,Jar,403,3,31,23,2025-07-09,2025-07-12,None,Delayed
5420,Nivea Classic Personal 536,Personal Care,Nivea,390.51,0,385.41,4.75,115,31,Bengaluru,DailyNeeds,117,277,8.76,FALSE,Can,253,1096,23,73,2025-03-08,2028-03-13,None,Delayed
5421,Dove Classic Personal 319,Personal Care,Dove,282.1,0,281.11,4.79,313,23,Chennai,LocalMart,132,16,25.83,TRUE,Box,300,485,27,33,2025-06-27,2026-10-21,Cashback,Delayed
5422,ITC Classic Snacks 604,Snacks,ITC,99.54,15,82.41,4.52,326,24,Kolkata,SellerA,138,107,21.59,FALSE,Jar,301,83,27,14,2024-09-26,2024-12-18,FlatDiscount,On-Time
